hugo,https://github.com/JakeWharton/hugo
iBoot64helper,https://github.com/argp/iBoot64helper
Ida_Pro_Screen_Recorder,https://github.com/techbliss/Ida_Pro_Screen_Recorder
Ida_Pro_Ultimate_Qt_Build_Guide,https://github.com/techbliss/Ida_Pro_Ultimate_Qt_Build_Guide
IEDiagnosticsAdapter,https://github.com/Microsoft/IEDiagnosticsAdapter
impacket,https://github.com/CoreSecurity/impacket
incident-response-docs,https://github.com/pagerduty/incident-response-docs
InspectiveC,https://github.com/DavidGoldman/InspectiveC
Inveigh,https://github.com/Kevin-Robertson/Inveigh/tree/dev
Invoke-Vnc,https://github.com/artkond/Invoke-Vnc
inVtero.net,https://github.com/ShaneK2/inVtero.net
IoTSeeker,https://github.com/rapid7/IoTSeeker
ipdb,https://github.com/gotcha/ipdb
IPinfo,https://github.com/hiddenillusion/IPinfo
irma,https://github.com/quarkslab/irma
iSpy,https://github.com/BishopFox/iSpy
jsdetox,https://github.com/svent/jsdetox
jsunpack-n,https://github.com/urule99/jsunpack-n
krabsetw,https://github.com/microsoft/krabsetw
Krakatau,https://github.com/Storyyeller/Krakatau
kur,https://github.com/deepgram/kur
laikaboss,https://github.com/lmco/laikaboss
libbap,https://github.com/maurer/libbap
libemu,https://github.com/buffer/libemu
linux-malware-detect,https://github.com/rfxn/linux-malware-detect
LKD,https://github.com/sogeti-esec-lab/LKD
lldb.nvim,https://github.com/critiqjo/lldb.nvim
llvmlite,https://github.com/numba/llvmlite
lobotomy,https://github.com/rotlogix/lobotomy
Loki,https://github.com/Neo23x0/Loki
lscan,https://github.com/maroueneboubakri/lscan
MacHeap,https://github.com/blankwall/MacHeap
machinae,https://github.com/hurricanelabs/machinae
macholibre,https://github.com/aaronst/macholibre
malpdfobj,https://github.com/9b/malpdfobj
MaltegoVT,https://github.com/michael-yip/MaltegoVT
malware-analysis-scripts,https://github.com/deadbits/malware-analysis-scripts
malware-ioc,https://github.com/eset/malware-ioc
malware-traffic,https://github.com/cloudjunky/malware-traffic
Manalyze,https://github.com/JusticeRage/Manalyze
mapimp,https://github.com/RaMMicHaeL/mapimp
MARA_Framework,https://github.com/xtiankisutsa/MARA_Framework
Marx,https://github.com/RUB-SysSec/Marx
masche,https://github.com/mozilla/masche
masscan,https://github.com/robertdavidgraham/masscan
mastiff,https://github.com/KoreLogicSecurity/mastiff
MEAnalyzer,https://github.com/platomav/MEAnalyzer
medusa,https://github.com/wisk/medusa
memleax,https://github.com/WuBingzheng/memleax
memorpy,https://github.com/n1nj4sec/memorpy
MemoryModule,https://github.com/fancycode/MemoryModule
MemoryModule.net,https://github.com/Scavanger/MemoryModule.net
MEMSCAN,https://github.com/hexploitable/MEMSCAN/
MEMZ,https://github.com/Leurak/MEMZ
miasm,https://github.com/cea-sec/miasm
middleware,https://github.com/freenas/middleware/tree/afd682b1689cb8a0834617623cc1ca52741f0962
mig,https://github.com/mozilla/mig
minix86,https://github.com/xem/minix86
mitmproxy,https://github.com/mitmproxy/mitmproxy
Mobile-Security-Framework-MobSF,https://github.com/MobSF/Mobile-Security-Framework-MobSF
moloch,https://github.com/aol/moloch
morpheus,https://github.com/r00t-3xp10it/morpheus
multiav,https://github.com/joxeankoret/multiav
multiscanner,https://github.com/MITRECND/multiscanner
muninn,https://github.com/ytisf/muninn
mxnet,https://github.com/dmlc/mxnet
netzob,https://github.com/netzob/netzob
ngrep,https://github.com/jpr5/ngrep
NoMoreXOR,https://github.com/hiddenillusion/NoMoreXOR
nsrllookup,https://github.com/rjhansen/nsrllookup
NTP_Trojan,https://github.com/ahhh/NTP_Trojan
ntpsec,https://github.com/ntpsec/ntpsec
obfs4,https://github.com/Yawning/obfs4
oleviewdotnet,https://github.com/tyranid/oleviewdotnet
openreil,https://github.com/Cr4sh/openreil
ospy,https://github.com/oleavr/ospy
owyl,https://github.com/eykd/owyl
pafish,https://github.com/a0rtega/pafish
panda,https://github.com/panda-re/panda
panopticon,https://github.com/das-labor/panopticon
passivedns,https://github.com/gamelinux/passivedns
PcapViz,https://github.com/mateuszk87/PcapViz
pcapy,https://github.com/CoreSecurity/pcapy
pdbparse,https://github.com/moyix/pdbparse
pdns,https://github.com/PowerDNS/pdns
PeachPy,https://github.com/Maratyszcza/PeachPy
peda,https://github.com/longld/peda
pedal,https://github.com/akiym/pedal
pefile,https://github.com/erocarrera/pefile
peframe,https://github.com/guelfoweb/peframe
Pe-Loader-Sample,https://github.com/abhisek/Pe-Loader-Sample
pe-parse,https://github.com/trailofbits/pe-parse
Petrel,https://github.com/AirSage/Petrel
pev,https://github.com/merces/pev
ph0neutria,https://github.com/phage-nz/ph0neutria
php-malware-finder,https://github.com/nbs-system/php-malware-finder
PINCE,https://github.com/korcankaraokcu/PINCE
pinpy,https://github.com/neuroo/pinpy
pip3line,https://github.com/nccgroup/pip3line
plasma,https://github.com/plasma-disassembler/plasma
PlasmaRAT,https://github.com/Malware-Src/PlasmaRAT
plugme-ollydbgv1.0,https://github.com/JohnTroony/Plugme-OllyDBGv1.0
PMonParser,https://github.com/ldh0227/PMonParser
PoC,https://github.com/lgandx/PoC
PortEx,https://github.com/katjahahn/PortEx
PowerMemory,https://github.com/giMini/PowerMemory
Process-Dump,https://github.com/glmcdona/Process-Dump
processtap,https://github.com/firodj/processtap
proctal,https://github.com/daniel-araujo/proctal
public_tools,https://github.com/pan-unit42/public_tools
pudb,https://github.com/inducer/pudb
pyasm,https://github.com/grant-olson/pyasm
